station_id,timestamp,vehicle_count,hour,day_of_week
NSW-STN-010,2026-08-02 14:00:00,296,14,Sunday
NSW-STN-010,2026-08-02 15:00:00,431,15,Sunday
NSW-STN-010,2026-08-02 16:00:00,296,16,Sunday
NSW-STN-010,2026-08-02 17:00:00,337,17,Sunday
NSW-STN-010,2026-08-02 18:00:00,265,18,Sunday
NSW-STN-010,2026-08-02 19:00:00,386,19,Sunday
NSW-STN-010,2026-08-02 20:00:00,42,20,Sunday
NSW-STN-010,2026-08-02 21:00:00,69,21,Sunday
NSW-STN-010,2026-08-02 22:00:00,66,22,Sunday
NSW-STN-010,2026-08-02 23:00:00,75,23,Sunday
NSW-STN-010,2026-08-03 00:00:00,68,0,Monday
NSW-STN-010,2026-08-03 01:00:00,57,1,Monday
NSW-STN-010,2026-08-03 02:00:00,56,2,Monday
NSW-STN-010,2026-08-03 03:00:00,46,3,Monday
NSW-STN-010,2026-08-03 04:00:00,46,4,Monday
NSW-STN-010,2026-08-03 05:00:00,60,5,Monday
NSW-STN-010,2026-08-03 06:00:00,47,6,Monday
NSW-STN-010,2026-08-03 07:00:00,322,7,Monday
NSW-STN-010,2026-08-03 08:00:00,314,8,Monday
NSW-STN-010,2026-08-03 09:00:00,305,9,Monday
NSW-STN-010,2026-08-03 10:00:00,323,10,Monday
NSW-STN-010,2026-08-03 11:00:00,239,11,Monday
NSW-STN-010,2026-08-03 12:00:00,259,12,Monday
NSW-STN-010,2026-08-03 13:00:00,292,13,Monday
NSW-STN-010,2026-08-03 14:00:00,302,14,Monday
NSW-STN-010,2026-08-03 15:00:00,283,15,Monday
NSW-STN-010,2026-08-03 16:00:00,325,16,Monday
NSW-STN-010,2026-08-03 17:00:00,359,17,Monday
NSW-STN-010,2026-08-03 18:00:00,228,18,Monday
NSW-STN-010,2026-08-03 19:00:00,257,19,Monday
NSW-STN-010,2026-08-03 20:00:00,61,20,Monday
NSW-STN-010,2026-08-03 21:00:00,78,21,Monday
NSW-STN-010,2026-08-03 22:00:00,71,22,Monday
NSW-STN-010,2026-08-03 23:00:00,69,23,Monday
NSW-STN-010,2026-08-04 00:00:00,66,0,Tuesday
NSW-STN-010,2026-08-04 01:00:00,56,1,Tuesday
NSW-STN-010,2026-08-04 02:00:00,71,2,Tuesday
NSW-STN-010,2026-08-04 03:00:00,69,3,Tuesday
NSW-STN-010,2026-08-04 04:00:00,37,4,Tuesday
NSW-STN-010,2026-08-04 05:00:00,48,5,Tuesday
NSW-STN-010,2026-08-04 06:00:00,45,6,Tuesday
NSW-STN-010,2026-08-04 07:00:00,370,7,Tuesday
NSW-STN-010,2026-08-04 08:00:00,332,8,Tuesday
NSW-STN-010,2026-08-04 09:00:00,272,9,Tuesday
NSW-STN-010,2026-08-04 10:00:00,277,10,Tuesday
NSW-STN-010,2026-08-04 11:00:00,275,11,Tuesday
NSW-STN-010,2026-08-04 12:00:00,333,12,Tuesday
NSW-STN-010,2026-08-04 13:00:00,298,13,Tuesday
NSW-STN-010,2026-08-04 14:00:00,165,14,Tuesday
NSW-STN-010,2026-08-04 15:00:00,251,15,Tuesday
NSW-STN-010,2026-08-04 16:00:00,256,16,Tuesday
NSW-STN-010,2026-08-04 17:00:00,326,17,Tuesday
NSW-STN-010,2026-08-04 18:00:00,425,18,Tuesday
NSW-STN-010,2026-08-04 19:00:00,319,19,Tuesday
NSW-STN-010,2026-08-04 20:00:00,64,20,Tuesday
NSW-STN-010,2026-08-04 21:00:00,58,21,Tuesday
NSW-STN-010,2026-08-04 22:00:00,48,22,Tuesday
NSW-STN-010,2026-08-04 23:00:00,40,23,Tuesday
NSW-STN-010,2026-08-05 00:00:00,69,0,Wednesday
NSW-STN-010,2026-08-05 01:00:00,60,1,Wednesday
NSW-STN-010,2026-08-05 02:00:00,77,2,Wednesday
NSW-STN-010,2026-08-05 03:00:00,60,3,Wednesday
NSW-STN-010,2026-08-05 04:00:00,76,4,Wednesday
NSW-STN-010,2026-08-05 05:00:00,58,5,Wednesday
NSW-STN-010,2026-08-05 06:00:00,50,6,Wednesday
NSW-STN-010,2026-08-05 07:00:00,313,7,Wednesday
NSW-STN-010,2026-08-05 08:00:00,294,8,Wednesday
NSW-STN-010,2026-08-05 09:00:00,370,9,Wednesday
NSW-STN-010,2026-08-05 10:00:00,199,10,Wednesday
NSW-STN-010,2026-08-05 11:00:00,322,11,Wednesday
NSW-STN-010,2026-08-05 12:00:00,378,12,Wednesday
NSW-STN-010,2026-08-05 13:00:00,322,13,Wednesday
NSW-STN-010,2026-08-05 14:00:00,355,14,Wednesday
NSW-STN-010,2026-08-05 15:00:00,236,15,Wednesday
NSW-STN-010,2026-08-05 16:00:00,216,16,Wednesday
NSW-STN-010,2026-08-05 17:00:00,312,17,Wednesday
NSW-STN-010,2026-08-05 18:00:00,257,18,Wednesday
NSW-STN-010,2026-08-05 19:00:00,266,19,Wednesday
NSW-STN-010,2026-08-05 20:00:00,65,20,Wednesday
NSW-STN-010,2026-08-05 21:00:00,57,21,Wednesday
NSW-STN-010,2026-08-05 22:00:00,56,22,Wednesday
NSW-STN-010,2026-08-05 23:00:00,61,23,Wednesday
NSW-STN-010,2026-08-06 00:00:00,58,0,Thursday
NSW-STN-010,2026-08-06 01:00:00,53,1,Thursday
NSW-STN-010,2026-08-06 02:00:00,68,2,Thursday
NSW-STN-010,2026-08-06 03:00:00,42,3,Thursday
NSW-STN-010,2026-08-06 04:00:00,74,4,Thursday
NSW-STN-010,2026-08-06 05:00:00,46,5,Thursday
NSW-STN-010,2026-08-06 06:00:00,67,6,Thursday
NSW-STN-010,2026-08-06 07:00:00,331,7,Thursday
NSW-STN-010,2026-08-06 08:00:00,359,8,Thursday
NSW-STN-010,2026-08-06 09:00:00,323,9,Thursday
NSW-STN-010,2026-08-06 10:00:00,298,10,Thursday
NSW-STN-010,2026-08-06 11:00:00,291,11,Thursday
NSW-STN-010,2026-08-06 12:00:00,294,12,Thursday
NSW-STN-010,2026-08-06 13:00:00,328,13,Thursday
NSW-STN-010,2026-08-06 14:00:00,432,14,Thursday
NSW-STN-010,2026-08-06 15:00:00,357,15,Thursday
NSW-STN-010,2026-08-06 16:00:00,280,16,Thursday
NSW-STN-010,2026-08-06 17:00:00,278,17,Thursday
NSW-STN-010,2026-08-06 18:00:00,392,18,Thursday
NSW-STN-010,2026-08-06 19:00:00,306,19,Thursday
NSW-STN-010,2026-08-06 20:00:00,47,20,Thursday
NSW-STN-010,2026-08-06 21:00:00,45,21,Thursday
NSW-STN-010,2026-08-06 22:00:00,69,22,Thursday
NSW-STN-010,2026-08-06 23:00:00,53,23,Thursday
NSW-STN-010,2026-08-07 00:00:00,58,0,Friday
